,budget,country,genre,gross,rating,score,votes,ROI,star_names,studio_names
3282,6500000.0,USA,Comedy,70527.0,R,6.7,7965,0,Not-Famous,Low-Studio
3283,6500000.0,USA,Drama,66637.0,R,7.2,31037,0,Not-Famous,Low-Studio
3284,11000000.0,USA,Drama,4562778.0,PG,4.3,1466,0,Not-Famous,Low-Studio
3285,13500000.0,non-USA,Others,7060876.0,R,7.3,46876,0,Not-Famous,Low-Studio
3286,7000000.0,USA,Comedy,560069.0,R,7.1,58903,0,Not-Famous,Low-Studio
3287,11000000.0,non-USA,Action,4560061.0,R,7.2,64132,0,Not-Famous,Low-Studio
3288,11000000.0,USA,Action,4557214.0,R,6.1,3800,0,Not-Famous,Low-Studio
3289,7000000.0,USA,Others,532988.0,PG,6.5,8834,0,Not-Famous,Low-Studio
3290,11000000.0,non-USA,Comedy,4532791.0,R,7.4,11535,0,Not-Famous,Low-Studio
3291,40000000.0,USA,Drama,33519628.0,PG,7.2,102014,0,Not-Famous,Low-Studio
3292,73000000.0,USA,Others,66518655.0,R,6.7,130208,0,Not-Famous,Low-Studio
3293,8000000.0,USA,Others,1495332.0,R,6.2,5096,0,Not-Famous,Low-Studio
3294,11000000.0,USA,Comedy,4479470.0,R,7.0,12120,0,Not-Famous,Low-Studio
3295,11000000.0,USA,Others,4472823.0,R,7.4,8765,0,Not-Famous,Low-Studio
3296,30000000.0,USA,Others,23461013.0,R,6.3,8989,0,Not-Famous,Low-Studio
3297,11000000.0,non-USA,Drama,4460426.0,R,7.3,17172,0,Not-Famous,Low-Studio
3298,11000000.0,non-USA,Comedy,4447186.0,R,7.1,11804,0,Not-Famous,Low-Studio
3299,11000000.0,USA,Comedy,4447014.0,PG,6.6,3675,0,Not-Famous,Low-Studio
3300,11000000.0,non-USA,Comedy,4432981.0,R,6.8,28082,0,Not-Famous,Low-Studio
3301,11000000.0,non-USA,Others,4430650.0,PG,7.4,25294,0,Not-Famous,Low-Studio
3302,13000000.0,USA,Others,6424112.0,PG,3.4,8070,0,Not-Famous,Low-Studio
3303,7000000.0,USA,Drama,411034.0,R,6.3,4260,0,Not-Famous,Low-Studio
3304,8000000.0,USA,Drama,1410915.0,R,7.1,22495,0,Not-Famous,Low-Studio
3305,7000000.0,non-USA,Drama,405144.0,R,7.0,9080,0,Not-Famous,Low-Studio
3306,11000000.0,USA,Comedy,4404154.0,R,6.2,22604,0,Not-Famous,Low-Studio
3307,11000000.0,non-USA,Comedy,4398938.0,PG,7.8,14907,0,Not-Famous,Low-Studio
3308,20000000.0,USA,Others,13395961.0,PG,6.3,6100,0,Not-Famous,Low-Studio
3309,9000000.0,USA,Others,2395231.0,R,6.7,44741,0,Not-Famous,Low-Studio
3310,7000000.0,USA,Comedy,382946.0,R,7.1,46372,0,Not-Famous,Low-Studio
3311,11000000.0,non-USA,Drama,4370078.0,PG,7.4,5950,0,Not-Famous,Low-Studio
3312,10000000.0,USA,Comedy,3369431.0,R,7.0,40050,0,Not-Famous,Low-Studio
3313,31000000.0,USA,Others,24362501.0,R,7.2,73402,0,Not-Famous,Low-Studio
3314,45000000.0,USA,Comedy,38360195.0,PG,6.4,23121,0,Not-Famous,Low-Studio
3315,29000000.0,non-USA,Others,22359293.0,PG,5.8,17408,0,Not-Famous,Low-Studio
3316,11000000.0,USA,Others,4358940.0,PG,4.7,4207,0,Not-Famous,Low-Studio
3317,68000000.0,USA,Action,61355436.0,PG,6.2,54782,0,Not-Famous,Low-Studio
3318,20000000.0,USA,Comedy,13349251.0,PG,4.2,10336,0,Not-Famous,Low-Studio
3319,11000000.0,USA,Comedy,4348025.0,R,6.3,641,0,Not-Famous,Low-Studio
3320,11000000.0,USA,Drama,4347648.0,PG,5.9,1106,0,Not-Famous,Low-Studio
3321,20000000.0,non-USA,Others,13337299.0,PG,6.6,10067,0,Not-Famous,Low-Studio
3322,11000000.0,non-USA,Comedy,4313173.0,R,7.2,1343,0,Not-Famous,Low-Studio
3323,8000000.0,USA,Drama,1299318.0,PG,7.6,6313,0,Not-Famous,Low-Studio
3324,11000000.0,USA,Drama,4299023.0,PG,5.3,884,0,Not-Famous,Low-Studio
3325,11000000.0,non-USA,Drama,4298329.0,R,6.4,18462,0,Not-Famous,Low-Studio
3326,7500000.0,USA,Drama,796368.0,R,6.3,1630,0,Not-Famous,Low-Studio
3327,80000000.0,USA,Others,73280117.0,PG,7.1,50325,0,Not-Famous,Low-Studio
3328,17000000.0,USA,Others,10278549.0,R,6.1,7889,0,Not-Famous,Low-Studio
3329,11000000.0,non-USA,Comedy,4264509.0,R,6.1,8855,0,Not-Famous,Low-Studio
3330,11000000.0,USA,Drama,4263112.0,PG,3.2,863,0,Not-Famous,Low-Studio
3331,11000000.0,USA,Comedy,4261350.0,R,4.8,20277,0,Not-Famous,Low-Studio
3332,11000000.0,non-USA,Drama,4250507.0,R,7.1,23877,0,Not-Famous,Low-Studio
3333,6800000.0,USA,Comedy,49526.0,R,7.0,16832,0,Not-Famous,Low-Studio
3334,30000000.0,USA,Drama,23245840.0,R,7.0,10015,0,Not-Famous,Low-Studio
3335,13000000.0,non-USA,Comedy,6241697.0,PG,6.1,16720,0,Not-Famous,Low-Studio
3336,12000000.0,USA,Others,5241315.0,R,5.0,5241,0,Not-Famous,Low-Studio
3337,11000000.0,USA,Comedy,4239831.0,PG,4.4,27567,0,Not-Famous,Low-Studio
3338,6800000.0,USA,Others,33225.0,R,6.4,11176,0,Not-Famous,Low-Studio
3339,11000000.0,USA,Others,4221817.0,R,7.3,21818,0,Not-Famous,Low-Studio
3340,11000000.0,USA,Comedy,4215859.0,PG,5.8,2778,0,Not-Famous,Low-Studio
3341,11000000.0,USA,Others,4212828.0,PG,7.0,430,0,Not-Famous,Low-Studio
3342,11000000.0,USA,Comedy,4205000.0,R,5.7,2798,0,Not-Famous,Low-Studio
3343,7000000.0,USA,Drama,191125.0,R,7.1,7262,0,Not-Famous,Low-Studio
3344,31000000.0,USA,Drama,24185781.0,PG,6.9,32213,0,Not-Famous,Low-Studio
3345,9000000.0,USA,Others,2181286.0,R,7.2,9715,0,Not-Famous,Low-Studio
3346,16000000.0,USA,Others,9176787.0,R,6.7,24994,0,Not-Famous,Low-Studio
3347,8000000.0,non-USA,Drama,1174139.0,R,7.1,6086,0,Not-Famous,Low-Studio
3348,11000000.0,non-USA,Comedy,4170647.0,R,6.9,15362,0,Not-Famous,Low-Studio
3349,11000000.0,USA,Comedy,4168144.0,R,6.8,75719,0,Not-Famous,Low-Studio
3350,11000000.0,non-USA,Comedy,4160475.0,PG,7.3,7155,0,Not-Famous,Low-Studio
3351,19000000.0,USA,Action,12143484.0,PG,5.3,9329,0,Not-Famous,Low-Studio
3352,11000000.0,USA,Drama,4137645.0,PG,5.8,4218,0,Not-Famous,Low-Studio
3353,23000000.0,USA,Drama,16136476.0,PG,6.2,18227,0,Not-Famous,Low-Studio
3354,11000000.0,USA,Comedy,4134992.0,R,5.6,2621,0,Not-Famous,Low-Studio
3355,18000000.0,USA,Drama,11124511.0,R,5.6,1679,0,Not-Famous,Low-Studio
3356,40000000.0,USA,Comedy,33109743.0,R,4.3,37051,0,Not-Famous,Low-Studio
3357,7000000.0,non-USA,Drama,106606.0,R,5.8,1993,0,Not-Famous,Low-Studio
3358,7000000.0,non-USA,Drama,106292.0,R,7.6,6663,0,Not-Famous,Low-Studio
3359,11000000.0,USA,Others,4104962.0,R,7.3,38621,0,Not-Famous,Low-Studio
3360,11000000.0,non-USA,Comedy,4087361.0,R,7.0,19751,0,Not-Famous,Low-Studio
3361,35000000.0,USA,Action,28087155.0,PG,5.1,68703,0,Not-Famous,Low-Studio
3362,12000000.0,USA,Others,5086909.0,R,4.4,2852,0,Not-Famous,Low-Studio
3363,35000000.0,non-USA,Action,28082366.0,PG,6.1,121943,0,Not-Famous,Low-Studio
3364,11000000.0,USA,Comedy,4079895.0,PG,6.1,1036,0,Not-Famous,Low-Studio
3365,11000000.0,non-USA,Others,4076211.0,PG,7.0,4079,0,Not-Famous,Low-Studio
3366,24000000.0,USA,Comedy,17071962.0,PG,5.6,24029,0,Not-Famous,Low-Studio
3367,30000000.0,USA,Others,23070045.0,R,5.9,49297,0,Not-Famous,Low-Studio
3368,11000000.0,non-USA,Others,4068087.0,PG,7.7,2343,0,Not-Famous,Low-Studio
3369,11000000.0,non-USA,Comedy,4065116.0,PG,7.7,31851,0,Not-Famous,Low-Studio
3370,11000000.0,non-USA,Comedy,4064200.0,R,7.7,121661,0,Not-Famous,Low-Studio
3371,11000000.0,USA,Comedy,4063238.0,R,7.4,50177,0,Not-Famous,Low-Studio
3372,10000000.0,USA,Action,3060858.0,R,5.6,1965,0,Not-Famous,Low-Studio
3373,7980000.0,non-USA,Comedy,1027121.0,NR,6.2,10969,0,Not-Famous,Low-Studio
3374,11000000.0,non-USA,Drama,4043686.0,R,8.1,69304,0,Not-Famous,Low-Studio
3375,10000000.0,non-USA,Others,3041803.0,PG,7.1,6627,0,Not-Famous,Low-Studio
3376,11000000.0,non-USA,Drama,4040691.0,R,7.9,52586,0,Not-Famous,Low-Studio
3377,9000000.0,non-USA,Drama,2038450.0,R,6.4,44903,0,Not-Famous,Low-Studio
3378,12000000.0,USA,Comedy,5032496.0,R,6.3,21721,0,Not-Famous,Low-Studio
3379,11000000.0,USA,Comedy,4030793.0,PG,5.9,1057,0,Not-Famous,Low-Studio
3380,11000000.0,USA,Comedy,4027764.0,R,6.6,42641,0,Not-Famous,Low-Studio
3381,7000000.0,USA,Action,25812.0,R,7.9,207638,0,Not-Famous,Low-Studio
3382,7000000.0,USA,Others,25651.0,R,6.2,6593,0,Not-Famous,Low-Studio
3383,17000000.0,USA,Drama,10019307.0,PG,7.7,27056,0,Not-Famous,Low-Studio
3384,11000000.0,USA,Comedy,4013506.0,R,6.3,7637,0,Not-Famous,Low-Studio
3385,11000000.0,USA,Others,4011793.0,R,7.3,2952,0,Not-Famous,Low-Studio
3386,11000000.0,USA,Comedy,4010647.0,PG,6.4,1674,0,Not-Famous,Low-Studio
3387,17000000.0,USA,Drama,10006806.0,R,7.4,28955,0,Not-Famous,Low-Studio
3388,7000000.0,non-USA,Drama,4288.0,R,6.5,16869,0,Not-Famous,Low-Studio
3389,11000000.0,USA,Comedy,4002640.0,R,5.6,4471,0,Not-Famous,Low-Studio
3390,7000000.0,USA,Action,1887.0,R,4.6,15308,0,Not-Famous,Low-Studio
3391,50000000.0,USA,Drama,43001500.0,PG,6.7,25079,0,Not-Famous,Low-Studio
3392,11000000.0,USA,Comedy,3992809.0,PG,3.9,1707,0,Not-Famous,Low-Studio
3393,11000000.0,non-USA,Comedy,3989297.0,PG,5.9,4064,0,Not-Famous,Low-Studio
3394,11000000.0,non-USA,Drama,3956112.0,PG,7.4,6698,0,Not-Famous,Low-Studio
3395,11000000.0,USA,Drama,3953745.0,R,5.5,3042,0,Not-Famous,Low-Studio
3396,9600000.0,non-USA,Others,2541554.0,R,6.8,14681,0,Not-Famous,Low-Studio
3397,11000000.0,non-USA,Drama,3940542.0,PG,8.0,17905,0,Not-Famous,Low-Studio
3398,11000000.0,USA,Comedy,3922273.0,PG,4.6,948,0,Not-Famous,Low-Studio
3399,12000000.0,USA,Comedy,4922166.0,PG,2.1,24106,0,Not-Famous,Low-Studio
3400,12000000.0,USA,Comedy,4903000.0,R,5.0,5213,0,Not-Famous,Low-Studio
3401,11000000.0,non-USA,Comedy,3895664.0,R,7.3,36054,0,Not-Famous,Low-Studio
3402,12000000.0,USA,Others,4884663.0,PG,5.5,5900,0,Not-Famous,Low-Studio
3403,11000000.0,non-USA,Others,3866794.0,PG,7.2,33791,0,Not-Famous,Low-Studio
3404,15000000.0,USA,Others,7857741.0,R,7.5,60816,0,Not-Famous,Low-Studio
3405,40000000.0,USA,Comedy,32853640.0,PG,5.7,52788,0,Not-Famous,Low-Studio
3406,25000000.0,USA,Comedy,17844216.0,R,7.3,119356,0,Not-Famous,Low-Studio
3407,11000000.0,USA,Comedy,3838793.0,PG,5.3,2539,0,Not-Famous,Low-Studio
3408,11000000.0,USA,Comedy,3835551.0,R,6.7,13981,0,Not-Famous,Low-Studio
3409,11000000.0,USA,Action,3832228.0,PG,6.5,1910,0,Not-Famous,Low-Studio
3410,11000000.0,non-USA,Drama,3827060.0,PG,7.4,40180,0,Not-Famous,Low-Studio
3411,11000000.0,USA,Comedy,3825351.0,PG,6.5,28573,0,Not-Famous,Low-Studio
3412,11000000.0,non-USA,Drama,3810812.0,R,6.3,2725,0,Not-Famous,Low-Studio
3413,35000000.0,USA,Comedy,27797271.0,PG,6.5,10913,0,Not-Famous,Low-Studio
3414,11000000.0,USA,Comedy,3790493.0,R,5.7,682,0,Not-Famous,Low-Studio
3415,11000000.0,non-USA,Drama,3786801.0,R,7.5,5786,0,Not-Famous,Low-Studio
3416,23000000.0,non-USA,Others,15785632.0,PG,7.4,60847,0,Not-Famous,Low-Studio
3417,8000000.0,USA,Drama,784990.0,R,6.1,1634,0,Not-Famous,Low-Studio
3418,10000000.0,USA,Action,2777280.0,PG,6.2,5708,0,Not-Famous,Low-Studio
3419,7900000.0,non-USA,Comedy,671240.0,R,6.8,25164,0,Not-Famous,Low-Studio
3420,11000000.0,USA,Drama,3766879.0,R,7.0,3897,0,Not-Famous,Low-Studio
3421,11000000.0,non-USA,Drama,3766595.0,PG,7.5,30862,0,Not-Famous,Low-Studio
3422,11000000.0,USA,Comedy,3763973.0,R,6.2,21006,0,Not-Famous,Low-Studio
3423,22000000.0,USA,Action,14760451.0,PG,4.7,5056,0,Not-Famous,Low-Studio
3424,15000000.0,non-USA,Comedy,7757130.0,R,7.9,329641,0,Not-Famous,Low-Studio
3425,50000000.0,non-USA,Action,42754105.0,R,7.0,190802,0,Not-Famous,Low-Studio
3426,11000000.0,non-USA,Others,3753806.0,R,7.7,21303,0,Not-Famous,Low-Studio
3427,11000000.0,USA,Action,3751699.0,PG,4.4,7524,0,Not-Famous,Low-Studio
3428,12000000.0,non-USA,Others,4750602.0,R,5.3,19534,0,Not-Famous,Low-Studio
3429,11000000.0,USA,Drama,3732398.0,R,7.1,5971,0,Not-Famous,Low-Studio
3430,24500000.0,non-USA,Others,17218023.0,PG,7.5,47641,0,Not-Famous,Low-Studio
3431,12500000.0,USA,Drama,5217498.0,PG,4.6,3820,0,Not-Famous,Low-Studio
3432,80000000.0,non-USA,Others,72708161.0,PG,6.4,89733,0,Not-Famous,Low-Studio
3433,11000000.0,USA,Others,3700000.0,R,5.4,2419,0,Not-Famous,Low-Studio
3434,10000000.0,USA,Action,2692037.0,R,6.3,11611,0,Not-Famous,Low-Studio
3435,11000000.0,USA,Comedy,3690400.0,PG,6.0,1382,0,Not-Famous,Low-Studio
3436,8000000.0,USA,Comedy,685143.0,PG,7.7,18330,0,Not-Famous,Low-Studio
3437,11000000.0,non-USA,Comedy,3684305.0,PG,4.2,6799,0,Not-Famous,Low-Studio
3438,11000000.0,non-USA,Others,3681066.0,R,6.8,58773,0,Not-Famous,Low-Studio
3439,11000000.0,non-USA,Others,3675753.0,R,7.3,204757,0,Not-Famous,Low-Studio
3440,11000000.0,non-USA,Comedy,3650677.0,R,8.2,451805,0,Not-Famous,Low-Studio
3441,18000000.0,USA,Action,10647219.0,R,6.4,7007,0,Not-Famous,Low-Studio
3442,7500000.0,USA,Action,143615.0,R,4.0,5134,0,Not-Famous,Low-Studio
3443,14000000.0,USA,Drama,6640346.0,PG,5.0,1446,0,Not-Famous,Low-Studio
3444,11000000.0,non-USA,Drama,3635164.0,PG,7.9,47991,0,Not-Famous,Low-Studio
3445,11000000.0,non-USA,Drama,3634407.0,R,7.3,59099,0,Not-Famous,Low-Studio
3446,20000000.0,USA,Action,12626905.0,R,6.3,51864,0,Not-Famous,Low-Studio
3447,24000000.0,USA,Others,16625807.0,PG,6.3,15675,0,Not-Famous,Low-Studio
3448,8500000.0,non-USA,Action,1109199.0,R,6.4,37019,0,Not-Famous,Low-Studio
3449,15000000.0,USA,Drama,7597898.0,R,6.6,32382,0,Not-Famous,Low-Studio
3450,11000000.0,non-USA,Comedy,3595841.0,R,6.8,8572,0,Not-Famous,Low-Studio
3451,11000000.0,non-USA,Drama,3593460.0,R,7.4,47441,0,Not-Famous,Low-Studio
3452,11000000.0,non-USA,Comedy,3587303.0,PG,7.5,10297,0,Not-Famous,Low-Studio
3453,11000000.0,USA,Comedy,3573870.0,PG,6.8,22895,0,Not-Famous,Low-Studio
3454,11000000.0,USA,Others,3563162.0,PG,6.5,5836,0,Not-Famous,Low-Studio
3455,11000000.0,non-USA,Action,3560604.0,R,6.8,5444,0,Not-Famous,Low-Studio
3456,11000000.0,USA,Drama,3547684.0,PG,5.0,1601,0,Not-Famous,Low-Studio
3457,20000000.0,non-USA,Drama,12545979.0,PG,7.2,32725,0,Not-Famous,Low-Studio
3458,8000000.0,USA,Others,532190.0,PG,6.8,6187,0,Not-Famous,Low-Studio
3459,30000000.0,USA,Comedy,22530295.0,PG,5.1,56371,0,Not-Famous,Low-Studio
3460,11000000.0,USA,Comedy,3527886.0,PG,7.0,2653,0,Not-Famous,Low-Studio
3461,30000000.0,USA,Others,22525921.0,PG,5.9,63921,0,Not-Famous,Low-Studio
3462,130000000.0,USA,Action,122523060.0,PG,5.8,155448,0,Not-Famous,Low-Studio
3463,11000000.0,USA,Others,3519178.0,PG,4.6,7734,0,Not-Famous,Low-Studio
3464,13000000.0,USA,Comedy,5509417.0,PG,5.7,1021,0,Not-Famous,Low-Studio
3465,11000000.0,non-USA,Others,3500000.0,R,7.6,40936,0,Not-Famous,Low-Studio
3466,11000000.0,non-USA,Others,3500000.0,NR,7.6,30086,0,Not-Famous,Low-Studio
3467,11000000.0,non-USA,Comedy,3494485.0,R,7.0,33732,0,Not-Famous,Low-Studio
3468,8000000.0,USA,Drama,493007.0,PG,7.2,3102,0,Not-Famous,Low-Studio
3469,11000000.0,non-USA,Drama,3492754.0,R,8.1,35974,0,Not-Famous,Low-Studio
3470,11000000.0,USA,Comedy,3487767.0,R,6.7,5093,0,Not-Famous,Low-Studio
3471,11000000.0,non-USA,Comedy,3452117.0,PG,6.8,57643,0,Not-Famous,Low-Studio
3472,17000000.0,USA,Comedy,9451946.0,R,7.1,47746,0,Not-Famous,Low-Studio
3473,13000000.0,USA,Action,5451119.0,R,4.8,1669,0,Not-Famous,Low-Studio
3474,11000000.0,USA,Drama,3438735.0,PG,7.4,15193,0,Not-Famous,Low-Studio
3475,11000000.0,non-USA,Comedy,3432342.0,R,7.7,25950,0,Not-Famous,Low-Studio
3476,11000000.0,non-USA,Comedy,3429045.0,R,7.5,72077,0,Not-Famous,Low-Studio
3477,11000000.0,USA,Drama,3428774.0,PG,6.3,4433,0,Not-Famous,Low-Studio
3478,11000000.0,USA,Action,3416846.0,R,5.4,2169,0,Not-Famous,Low-Studio
3479,11000000.0,non-USA,Drama,3402067.0,PG,7.9,28568,0,Not-Famous,Low-Studio
3480,11000000.0,non-USA,Comedy,3400000.0,R,6.8,853,0,Not-Famous,Low-Studio
3481,11000000.0,USA,Drama,3399841.0,R,6.8,8519,0,Not-Famous,Low-Studio
3482,20000000.0,USA,Action,12398628.0,R,6.2,24560,0,Not-Famous,Low-Studio
3483,11000000.0,USA,Others,3390043.0,PG,5.6,656,0,Not-Famous,Low-Studio
3484,11000000.0,non-USA,Comedy,3376403.0,R,6.5,4960,0,Not-Famous,Low-Studio
3485,8000000.0,USA,Comedy,365134.0,R,5.3,6624,0,Not-Famous,Low-Studio
3486,11000000.0,USA,Drama,3363968.0,PG,6.5,3576,0,Not-Famous,Low-Studio
3487,11000000.0,non-USA,Comedy,3358518.0,PG,7.7,25900,0,Not-Famous,Low-Studio
3488,25000000.0,USA,Action,17356894.0,PG,5.8,34760,0,Not-Famous,Low-Studio
3489,11000000.0,USA,Comedy,3351230.0,R,6.2,10971,0,Not-Famous,Low-Studio
3490,10000000.0,USA,Action,2346150.0,R,5.7,1514,0,Not-Famous,Low-Studio
3491,8000000.0,non-USA,Others,339889.0,R,6.6,11363,0,Not-Famous,Low-Studio
3492,8000000.0,USA,Comedy,336456.0,R,5.6,7442,0,Not-Famous,Low-Studio
3493,11000000.0,USA,Comedy,3335984.0,PG,5.4,3679,0,Not-Famous,Low-Studio
3494,70000000.0,USA,Action,62321039.0,R,6.4,130154,0,Not-Famous,Low-Studio
3495,11000000.0,non-USA,Others,3313633.0,PG,6.6,2972,0,Not-Famous,Low-Studio
3496,8000000.0,non-USA,Comedy,298110.0,R,6.7,26153,0,Not-Famous,Low-Studio
3497,25000000.0,USA,Comedy,17292381.0,PG,5.4,6204,0,Not-Famous,Low-Studio
3498,15000000.0,USA,Others,7288451.0,R,5.3,7587,0,Not-Famous,Low-Studio
3499,17000000.0,USA,Action,9286314.0,R,5.9,5575,0,Not-Famous,Low-Studio
3500,28000000.0,non-USA,Action,20285518.0,PG,5.7,34912,0,Not-Famous,Low-Studio
3501,11000000.0,non-USA,Comedy,3283832.0,R,6.8,2222,0,Not-Famous,Low-Studio
3502,11000000.0,USA,Others,3269420.0,R,6.5,1621,0,Not-Famous,Low-Studio
3503,11000000.0,non-USA,Drama,3263672.0,PG,6.9,3076,0,Not-Famous,Low-Studio
3504,11000000.0,non-USA,Drama,3252652.0,R,7.7,28369,0,Not-Famous,Low-Studio
3505,11000000.0,non-USA,Others,3242342.0,R,6.9,4636,0,Not-Famous,Low-Studio
3506,11000000.0,non-USA,Comedy,3233839.0,PG,8.0,59273,0,Not-Famous,Low-Studio
3507,8000000.0,non-USA,Action,223537.0,R,6.7,13305,0,Not-Famous,Low-Studio
3508,15000000.0,non-USA,Drama,7220243.0,R,8.0,264630,0,Not-Famous,Low-Studio
3509,11000000.0,non-USA,Drama,3210139.0,PG,8.1,51719,0,Not-Famous,Low-Studio
3510,11000000.0,USA,Others,3206713.0,R,5.2,1310,0,Not-Famous,Low-Studio
3511,11000000.0,non-USA,Comedy,3205706.0,PG,7.3,24943,0,Not-Famous,Low-Studio
3512,10000000.0,USA,Comedy,2185266.0,R,6.5,9079,0,Not-Famous,Low-Studio
3513,18500000.0,USA,Others,10680275.0,R,7.7,227463,0,Not-Famous,Low-Studio
3514,11000000.0,USA,Comedy,3169719.0,R,4.4,1128,0,Not-Famous,Low-Studio
3515,10000000.0,non-USA,Others,2157701.0,R,6.9,13044,0,Not-Famous,Low-Studio
3516,11000000.0,non-USA,Others,3152725.0,R,6.2,13916,0,Not-Famous,Low-Studio
3517,11000000.0,USA,Drama,3150107.0,R,6.7,12735,0,Not-Famous,Low-Studio
3518,109000000.0,USA,Others,101149285.0,PG,3.8,39640,0,Not-Famous,Low-Studio
3519,11000000.0,USA,Drama,3136701.0,R,5.5,328,0,Not-Famous,Low-Studio
3520,8000000.0,non-USA,Action,117190.0,PG,6.9,32022,0,Not-Famous,Low-Studio
3521,11000000.0,non-USA,Others,3115188.0,PG,6.6,40680,0,Not-Famous,Low-Studio
3522,8000000.0,USA,Others,108662.0,R,6.0,28171,0,Not-Famous,Low-Studio
3523,11000000.0,non-USA,Comedy,3104545.0,PG,5.4,2163,0,Not-Famous,Low-Studio
3524,11000000.0,USA,Comedy,3102672.0,R,5.4,9521,0,Not-Famous,Low-Studio
3525,8000000.0,USA,Comedy,100503.0,R,5.9,8314,0,Not-Famous,Low-Studio
3526,25000000.0,USA,Action,17100000.0,R,5.3,7455,0,Not-Famous,Low-Studio
3527,11000000.0,USA,Comedy,3094687.0,R,6.6,26044,0,Not-Famous,Low-Studio
3528,11000000.0,non-USA,Others,3089497.0,NR,7.6,5454,0,Not-Famous,Low-Studio
3529,8000000.0,USA,Comedy,80026.0,R,5.5,2432,0,Not-Famous,Low-Studio
3530,11000000.0,non-USA,Comedy,3077361.0,PG,4.3,2624,0,Not-Famous,Low-Studio
3531,11000000.0,non-USA,Comedy,3076425.0,R,7.1,25126,0,Not-Famous,Low-Studio
3532,11000000.0,non-USA,Others,3076226.0,NR,8.1,50687,0,Not-Famous,Low-Studio
3533,11000000.0,USA,Drama,3076031.0,PG,7.1,2419,0,Not-Famous,Low-Studio
3534,11000000.0,USA,Drama,3074838.0,R,6.3,60555,0,Not-Famous,Low-Studio
3535,11000000.0,USA,Action,3074681.0,R,5.5,1814,0,Not-Famous,Low-Studio
3536,25000000.0,USA,Comedy,17071230.0,PG,6.7,33043,0,Not-Famous,Low-Studio
3537,11000000.0,USA,Others,3067917.0,R,6.5,2783,0,Not-Famous,Low-Studio
3538,11000000.0,USA,Others,3052738.0,R,5.8,1389,0,Not-Famous,Low-Studio
3539,8000000.0,non-USA,Drama,52526.0,R,5.9,19170,0,Not-Famous,Low-Studio
3540,12000000.0,USA,Others,4052347.0,R,5.6,6668,0,Not-Famous,Low-Studio
3541,11000000.0,USA,Action,3042188.0,R,7.1,8151,0,Not-Famous,Low-Studio
3542,9000000.0,USA,Drama,1037847.0,R,7.7,77783,0,Not-Famous,Low-Studio
3543,11000000.0,non-USA,Comedy,3034181.0,R,5.4,14001,0,Not-Famous,Low-Studio
3544,8000000.0,USA,Action,25369.0,R,6.3,33647,0,Not-Famous,Low-Studio
3545,11000000.0,non-USA,Comedy,3021629.0,PG,6.0,2194,0,Not-Famous,Low-Studio
3546,11000000.0,non-USA,Action,3021345.0,R,6.2,29283,0,Not-Famous,Low-Studio
3547,12000000.0,non-USA,Others,4018695.0,PG,8.0,81484,0,Not-Famous,Low-Studio
3548,8000000.0,USA,Action,17186.0,R,6.1,10059,0,Not-Famous,Low-Studio
3549,8000000.0,USA,Others,16458.0,R,5.2,4954,0,Not-Famous,Low-Studio
3550,8000000.0,USA,Drama,3669.0,R,5.0,7569,0,Not-Famous,Low-Studio
3551,11000000.0,non-USA,Action,2995527.0,R,5.4,341,0,Not-Famous,Low-Studio
3552,11000000.0,USA,Others,2993669.0,R,7.3,22282,0,Not-Famous,Low-Studio
3553,11000000.0,non-USA,Others,2987063.0,R,5.3,13679,0,Not-Famous,Low-Studio
3554,14000000.0,non-USA,Others,5981749.0,R,6.3,40595,0,Not-Famous,Low-Studio
3555,11000000.0,USA,Drama,2981638.0,R,6.9,43004,0,Not-Famous,Low-Studio
3556,10000000.0,USA,Comedy,1978592.0,R,7.0,64371,0,Not-Famous,Low-Studio
3557,25000000.0,non-USA,Others,16973715.0,R,5.3,86799,0,Not-Famous,Low-Studio
3558,11000000.0,USA,Others,2971661.0,R,7.1,5040,0,Not-Famous,Low-Studio
3559,11000000.0,USA,Comedy,2962542.0,R,6.7,27912,0,Not-Famous,Low-Studio
3560,10000000.0,USA,Comedy,1959420.0,R,6.1,16689,0,Not-Famous,Low-Studio
3561,11000000.0,non-USA,Others,2959288.0,R,7.2,28716,0,Not-Famous,Low-Studio
3562,12000000.0,USA,Comedy,3950294.0,R,7.0,58871,0,Not-Famous,Low-Studio
3563,135000000.0,non-USA,Action,126943684.0,PG,6.4,166068,0,Not-Famous,Low-Studio
3564,14000000.0,USA,Drama,5932613.0,PG,6.1,1240,0,Not-Famous,Low-Studio
3565,11000000.0,USA,Drama,2922094.0,PG,6.0,933,0,Not-Famous,Low-Studio
3566,13000000.0,non-USA,Comedy,4919896.0,R,6.1,22446,0,Not-Famous,Low-Studio
3567,95000000.0,USA,Comedy,86907746.0,R,6.1,112644,0,Not-Famous,Low-Studio
3568,11000000.0,USA,Others,2892011.0,R,7.8,53221,0,Not-Famous,Low-Studio
3569,11000000.0,USA,Others,2877571.0,R,6.1,3311,0,Not-Famous,Low-Studio
3570,58000000.0,USA,Action,49876377.0,PG,5.9,30224,0,Not-Famous,Low-Studio
3571,13000000.0,non-USA,Comedy,4857376.0,R,7.3,65572,0,Not-Famous,Low-Studio
3572,11000000.0,USA,Drama,2853801.0,PG,7.4,13016,0,Not-Famous,Low-Studio
